18/04/2025 08:00,London Greenwich,Richard Reding,"Regular Frappes - Chocolate Cookie - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Large Frappes - Strawberries & Cream - 3.25",11.5,CASH,
18/04/2025 08:01,London Greenwich,David Peckham,Regular Latte - 2.15,2.15,CASH,
18/04/2025 08:03,London Greenwich,Sandra Bigelow,Large Frappes - Strawberries & Cream - 3.25,3.25,CARD,4774519476557834
18/04/2025 08:05,London Greenwich,Laura Brown,Regular Frappes - Chocolate Cookie - 2.75,2.75,CARD,3936071135309283
18/04/2025 08:07,London Greenwich,Maria North,"Regular Flavoured iced latte - Caramel - 2.75, Large Frappes - Strawberries & Cream - 3.25, Regular Latte - 2.15, Regular Latte - 2.15, Large Frappes - Chocolate Cookie - 3.25",13.55,CARD,3050614446844481
18/04/2025 08:08,London Greenwich,Alexander Gray,"Large Iced americano - 2.50, Regular Frappes - Chocolate Cookie - 2.75",5.25,CARD,1893625618244549
18/04/2025 08:10,London Greenwich,Cuc Youngblood,"Regular Iced americano - 2.15, Regular Frappes - Chocolate Cookie - 2.75",4.9,CARD,8478638309569582
18/04/2025 08:12,London Greenwich,Joseph Shaffer,"Large Frappes - Chocolate Cookie - 3.25, Large Flavoured iced latte - Caramel - 3.25, Regular Frappes - Strawberries & Cream - 2.75",9.25,CARD,9938932463404303
18/04/2025 08:14,London Greenwich,David Killian,"Large Frappes - Strawberries & Cream - 3.25, Large Frappes - Strawberries & Cream - 3.25, Large Flavoured iced latte - Caramel - 3.25, Large Latte - 2.45",12.2,CARD,2855232244343205
18/04/2025 08:15,London Greenwich,Joseph Williams,"Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Caramel - 3.25",6.5,CARD,4833138743759047
18/04/2025 08:17,London Greenwich,Evangelina Franklin,"Large Latte - 2.45, Regular Frappes - Strawberries & Cream - 2.75, Regular Latte - 2.15",7.35,CASH,
18/04/2025 08:19,London Greenwich,Nelson Scriven,"Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Caramel - 3.25",9.25,CARD,8514239256774777
18/04/2025 08:21,London Greenwich,Mildred Davignon,"Regular Latte - 2.15, Large Frappes - Chocolate Cookie - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Regular Frappes - Chocolate Cookie - 2.75, Regular Frappes - Chocolate Cookie - 2.75",16.4,CARD,3603416981930539
18/04/2025 08:22,London Greenwich,Alfredo Laumbach,"Large Flavoured iced latte - Caramel - 3.25, Large Frappes - Strawberries & Cream - 3.25",6.5,CASH,
18/04/2025 08:24,London Greenwich,Mildred Miller,"Large Latte - 2.45, Large Frappes - Strawberries & Cream - 3.25",5.7,CASH,
18/04/2025 08:26,London Greenwich,Joan Howard,"Regular Frappes - Chocolate Cookie - 2.75, Large Frappes - Chocolate Cookie - 3.25",6.0,CARD,9762928702844185
18/04/2025 08:28,London Greenwich,Jeanne Jameson,"Large Frappes - Chocolate Cookie - 3.25, Large Flavoured iced latte - Caramel - 3.25, Large Frappes - Strawberries & Cream - 3.25, Regular Frappes - Strawberries & Cream - 2.75",12.5,CARD,8025868285858655
18/04/2025 08:29,London Greenwich,Lindsay Druck,"Regular Latte - 2.15, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Caramel - 2.75",11.4,CARD,7916987093046859
