13/04/2025 09:00,London Camden,Russell Steele,"Regular Hot chocolate - 2.20, Regular Chai latte - 2.30",4.5,CARD,2260364129042249
13/04/2025 09:02,London Camden,Phillip Neubert,"Large Luxury hot chocolate - 2.70, Regular Flavoured hot chocolate - Hazelnut - 2.60",5.3,CASH,
13/04/2025 09:05,London Camden,Thomas Bauer,"Large Flavoured latte - Vanilla - 2.85, Large Flavoured hot chocolate - Hazelnut - 2.90",5.75,CARD,5491351962974330
13/04/2025 09:08,London Camden,Pia Schlaefli,"Large Hot chocolate - 2.90, Large Flavoured hot chocolate - Vanilla - 2.90, Regular Speciality Tea - Peppermint - 1.30, Large Flavoured hot chocolate - Vanilla - 2.90",10.0,CARD,9453206463048638
13/04/2025 09:10,London Camden,Ronald Cross,Regular Iced latte - 2.35,2.35,CARD,1478290160249945
13/04/2025 09:13,London Camden,Charles Lowden,Regular Flavoured hot chocolate - Hazelnut - 2.60,2.6,CARD,1333891707737755
13/04/2025 09:16,London Camden,Rosalyn Crocker,Regular Hot chocolate - 2.20,2.2,CASH,
13/04/2025 09:19,London Camden,Angela Moses,"Regular Iced latte - 2.35, Large Iced latte - 2.85, Large Flavoured latte - Vanilla - 2.85, Regular Luxury hot chocolate - 2.40",10.45,CARD,5683150784448995
13/04/2025 09:21,London Camden,David Hoekstra,Regular Flavoured latte - Vanilla - 2.55,2.55,CASH,
13/04/2025 09:24,London Camden,William Robinson,"Regular Speciality Tea - Peppermint - 1.30, Regular Hot chocolate - 2.20, Regular Speciality Tea - Peppermint - 1.30",4.8,CASH,
13/04/2025 09:27,London Camden,Gregory Knaub,Regular Iced latte - 2.35,2.35,CARD,8340150695990547
13/04/2025 09:29,London Camden,Raymond Cea,"Regular Speciality Tea - Peppermint - 1.30, Regular Hot chocolate - 2.20",3.5,CARD,6760019047967626
13/04/2025 09:32,London Camden,Stewart Modine,"Regular Flavoured latte - Vanilla - 2.55, Large Flavoured hot chocolate - Vanilla - 2.90, Regular Flavoured hot chocolate - Vanilla - 2.60",8.05,CARD,5006013417182642
13/04/2025 09:35,London Camden,Charles Parker,Large Speciality Tea - Peppermint - 1.60,1.6,CARD,2873907894406162
13/04/2025 09:38,London Camden,Eugene Carr,"Regular Iced latte - 2.35, Large Chai latte - 2.60, Large Luxury hot chocolate - 2.70, Regular Luxury hot chocolate - 2.40, Regular Luxury hot chocolate - 2.40",12.45,CASH,
13/04/2025 09:40,London Camden,Marcus Walter,Regular Hot chocolate - 2.20,2.2,CARD,6880819002300462
13/04/2025 09:43,London Camden,Brian Bunton,"Large Hot chocolate - 2.90, Regular Luxury hot chocolate - 2.40, Large Chai latte - 2.60, Large Speciality Tea - Peppermint - 1.60",9.5,CARD,7262502248073940
13/04/2025 09:46,London Camden,Judith Mcgee,Large Flavoured hot chocolate - Hazelnut - 2.90,2.9,CASH,
13/04/2025 09:48,London Camden,Ray Dargan,"Large Flavoured hot chocolate - Hazelnut - 2.90, Regular Flavoured hot chocolate - Hazelnut - 2.60, Regular Flavoured hot chocolate - Vanilla - 2.60, Large Luxury hot chocolate - 2.70",10.8,CASH,
13/04/2025 09:51,London Camden,Noreen Hunter,Large Flavoured latte - Vanilla - 2.85,2.85,CARD,6091606230724429
13/04/2025 09:54,London Camden,Delphia Sandridge,"Large Hot chocolate - 2.90, Regular Flavoured hot chocolate - Hazelnut - 2.60, Large Hot chocolate - 2.90, Regular Chai latte - 2.30",10.7,CASH,
13/04/2025 09:57,London Camden,Oscar Neubert,"Large Flavoured hot chocolate - Hazelnut - 2.90, Regular Luxury hot chocolate - 2.40, Large Speciality Tea - Peppermint - 1.60",6.9,CASH,
13/04/2025 09:59,London Camden,Bernard Hughes,"Large Speciality Tea - Peppermint - 1.60, Regular Iced latte - 2.35, Regular Chai latte - 2.30",6.25,CARD,1482251549784756
13/04/2025 10:02,London Camden,Tracey Woods,"Regular Luxury hot chocolate - 2.40, Regular Speciality Tea - Peppermint - 1.30, Regular Flavoured latte - Vanilla - 2.55, Large Flavoured hot chocolate - Vanilla - 2.90, Regular Hot chocolate - 2.20",11.35,CARD,6260744137757819
13/04/2025 10:04,London Camden,Richard Vanicek,Regular Flavoured latte - Vanilla - 2.55,2.55,CARD,7480261847621818
13/04/2025 10:06,London Camden,Steven Bowens,"Large Chai latte - 2.60, Regular Flavoured hot chocolate - Vanilla - 2.60",5.2,CARD,5189445328815209
13/04/2025 10:09,London Camden,Aaron Pettigrew,Large Flavoured hot chocolate - Vanilla - 2.90,2.9,CARD,6763997459169655
13/04/2025 10:11,London Camden,Tom Stanford,"Large Luxury hot chocolate - 2.70, Regular Flavoured hot chocolate - Hazelnut - 2.60, Regular Flavoured hot chocolate - Hazelnut - 2.60",7.9,CASH,
13/04/2025 10:13,London Camden,Stephen Winston,Large Luxury hot chocolate - 2.70,2.7,CARD,1732718342534184
13/04/2025 10:15,London Camden,Carl Pogue,"Regular Flavoured hot chocolate - Hazelnut - 2.60, Large Luxury hot chocolate - 2.70, Regular Speciality Tea - Peppermint - 1.30",6.6,CARD,3287421051507139
13/04/2025 10:18,London Camden,Maria Yoshizumi,"Large Chai latte - 2.60, Large Speciality Tea - Peppermint - 1.60, Large Flavoured hot chocolate - Vanilla - 2.90, Large Speciality Tea - Peppermint - 1.60, Large Flavoured hot chocolate - Vanilla - 2.90, Regular Luxury hot chocolate - 2.40",14.0,CARD,2858912031518667
13/04/2025 10:20,London Camden,Hank Funderburk,"Large Flavoured hot chocolate - Vanilla - 2.90, Regular Chai latte - 2.30",5.2,CARD,8986187630560110
13/04/2025 10:22,London Camden,Timothy Valliere,"Large Speciality Tea - Peppermint - 1.60, Large Hot chocolate - 2.90",4.5,CASH,
13/04/2025 10:24,London Camden,David Shippy,"Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Flavoured hot chocolate - Hazelnut - 2.60, Regular Chai latte - 2.30",7.5,CARD,7565439772977705
13/04/2025 10:26,London Camden,Diane Wade,"Large Luxury hot chocolate - 2.70, Large Flavoured hot chocolate - Hazelnut - 2.90",5.6,CARD,7961818937940914
13/04/2025 10:29,London Camden,Gary Kimmons,"Large Speciality Tea - Peppermint - 1.60, Large Flavoured hot chocolate - Vanilla - 2.90, Large Speciality Tea - Peppermint - 1.60",6.1,CARD,8742602949328947
13/04/2025 10:31,London Camden,Richard Hoover,Regular Flavoured latte - Vanilla - 2.55,2.55,CARD,5422429937539357
13/04/2025 10:33,London Camden,Phyllis Cannaday,"Large Hot chocolate - 2.90, Regular Luxury hot chocolate - 2.40, Regular Hot chocolate - 2.20",7.5,CARD,5898902117829440
13/04/2025 10:35,London Camden,William Hasas,"Large Luxury hot chocolate - 2.70, Large Luxury hot chocolate - 2.70, Regular Luxury hot chocolate - 2.40",7.8,CARD,2735267091532545
13/04/2025 10:37,London Camden,Philip Yoder,"Regular Flavoured latte - Vanilla - 2.55, Regular Flavoured hot chocolate - Hazelnut - 2.60, Regular Chai latte - 2.30",7.45,CASH,
13/04/2025 10:40,London Camden,Sarah Ebbs,"Regular Speciality Tea - Peppermint - 1.30, Regular Luxury hot chocolate - 2.40",3.7,CASH,
13/04/2025 10:42,London Camden,Richard Schmidt,"Large Luxury hot chocolate - 2.70, Large Luxury hot chocolate - 2.70, Regular Luxury hot chocolate - 2.40",7.8,CARD,9527228225556800
13/04/2025 10:44,London Camden,Juan Fisher,"Regular Flavoured latte - Vanilla - 2.55, Regular Flavoured hot chocolate - Hazelnut - 2.60",5.15,CASH,
13/04/2025 10:46,London Camden,Shirley Ramirez,"Regular Speciality Tea - Peppermint - 1.30, Regular Hot chocolate - 2.20, Regular Chai latte - 2.30",5.8,CASH,
13/04/2025 10:49,London Camden,Jennie Williams,"Large Speciality Tea - Peppermint - 1.60, Regular Luxury hot chocolate - 2.40",4.0,CARD,6404212622548155
13/04/2025 10:51,London Camden,Barbara Whitley,Regular Flavoured latte - Vanilla - 2.55,2.55,CARD,7734860434334665
13/04/2025 10:53,London Camden,Richard Webster,"Large Speciality Tea - Peppermint - 1.60, Large Flavoured latte - Vanilla - 2.85, Large Flavoured hot chocolate - Hazelnut - 2.90, Large Hot chocolate - 2.90, Regular Flavoured latte - Vanilla - 2.55",12.8,CARD,5984768150071785
13/04/2025 10:55,London Camden,Dorothy Bianco,"Large Flavoured hot chocolate - Hazelnut - 2.90, Large Speciality Tea - Peppermint - 1.60, Regular Chai latte - 2.30",6.8,CARD,4159981688188892
13/04/2025 10:57,London Camden,Rebecca Tonner,"Regular Flavoured latte - Vanilla - 2.55, Large Iced latte - 2.85, Regular Luxury hot chocolate - 2.40, Regular Chai latte - 2.30, Large Luxury hot chocolate - 2.70",12.8,CARD,5320516883682617
13/04/2025 11:00,London Camden,Gregory Muncy,"Regular Chai latte - 2.30, Large Flavoured hot chocolate - Hazelnut - 2.90",5.2,CASH,
13/04/2025 11:02,London Camden,Rachel Wolf,"Regular Chai latte - 2.30, Large Flavoured latte - Vanilla - 2.85",5.15,CARD,3936807043172993
13/04/2025 11:05,London Camden,Robert Sheppard,"Large Luxury hot chocolate - 2.70, Large Hot chocolate - 2.90, Regular Flavoured hot chocolate - Hazelnut - 2.60",8.2,CARD,4428315375495345
13/04/2025 11:07,London Camden,Aimee Long,Large Chai latte - 2.60,2.6,CARD,9854844248728043
13/04/2025 11:10,London Camden,David Earl,Regular Chai latte - 2.30,2.3,CARD,3631105188280318
13/04/2025 11:12,London Camden,James Thomas,"Large Hot chocolate - 2.90, Large Flavoured latte - Vanilla - 2.85",5.75,CARD,6652040974884122
13/04/2025 11:15,London Camden,Darrell Zebell,"Regular Luxury hot chocolate - 2.40, Regular Luxury hot chocolate - 2.40",4.8,CARD,3315976233445770
13/04/2025 11:17,London Camden,Jeffrey Roush,"Large Flavoured latte - Vanilla - 2.85, Regular Luxury hot chocolate - 2.40, Regular Speciality Tea - Peppermint - 1.30",6.55,CARD,8748752528172758
13/04/2025 11:20,London Camden,Jean Desotel,Large Flavoured hot chocolate - Vanilla - 2.90,2.9,CARD,8390764253724013
13/04/2025 11:22,London Camden,John Woods,Large Speciality Tea - Peppermint - 1.60,1.6,CASH,
13/04/2025 11:25,London Camden,Karen Dean,"Regular Iced latte - 2.35, Large Flavoured hot chocolate - Hazelnut - 2.90",5.25,CARD,8057161549860617
13/04/2025 11:27,London Camden,Margaret Jimenez,"Large Luxury hot chocolate - 2.70, Regular Flavoured hot chocolate - Hazelnut - 2.60, Large Flavoured hot chocolate - Vanilla - 2.90",8.2,CASH,
13/04/2025 11:30,London Camden,Kathleen Mayo,"Large Hot chocolate - 2.90, Large Hot chocolate - 2.90, Regular Flavoured hot chocolate - Vanilla - 2.60",8.4,CASH,
13/04/2025 11:32,London Camden,Maria Breton,"Regular Flavoured hot chocolate - Hazelnut - 2.60, Large Iced latte - 2.85",5.45,CASH,
13/04/2025 11:35,London Camden,Lily Teruel,"Large Luxury hot chocolate - 2.70, Regular Speciality Tea - Peppermint - 1.30, Large Iced latte - 2.85, Regular Flavoured latte - Vanilla - 2.55, Large Flavoured latte - Vanilla - 2.85",12.25,CARD,2485120791865093
13/04/2025 11:37,London Camden,John Lawson,"Large Speciality Tea - Peppermint - 1.60, Large Hot chocolate - 2.90, Regular Iced latte - 2.35",6.85,CARD,7404484244609610
13/04/2025 11:40,London Camden,Laura Curry,Large Flavoured latte - Vanilla - 2.85,2.85,CARD,7484473385724345
13/04/2025 11:42,London Camden,Rudolph Mair,Large Iced latte - 2.85,2.85,CARD,4416060026607815
13/04/2025 11:45,London Camden,Sean Powell,"Large Flavoured latte - Vanilla - 2.85, Regular Flavoured hot chocolate - Vanilla - 2.60, Large Flavoured hot chocolate - Vanilla - 2.90",8.35,CASH,
13/04/2025 11:47,London Camden,Lena Brown,Large Hot chocolate - 2.90,2.9,CARD,7868217841027949
13/04/2025 11:50,London Camden,Brandon Jacocks,"Regular Hot chocolate - 2.20, Large Flavoured hot chocolate - Vanilla - 2.90",5.1,CASH,
13/04/2025 11:52,London Camden,Donald Morrison,"Large Flavoured hot chocolate - Vanilla - 2.90, Large Iced latte - 2.85",5.75,CARD,7744325149332322
13/04/2025 11:55,London Camden,Jose Russell,"Large Chai latte - 2.60, Regular Flavoured latte - Vanilla - 2.55, Large Flavoured hot chocolate - Hazelnut - 2.90, Regular Chai latte - 2.30, Regular Iced latte - 2.35, Regular Iced latte - 2.35",15.05,CASH,
13/04/2025 11:57,London Camden,Megan Shin,"Large Speciality Tea - Peppermint - 1.60, Regular Chai latte - 2.30",3.9,CASH,
13/04/2025 12:00,London Camden,Carletta Oakes,"Large Iced latte - 2.85, Regular Chai latte - 2.30, Regular Flavoured hot chocolate - Hazelnut - 2.60, Large Hot chocolate - 2.90",10.65,CARD,7538549039870743
13/04/2025 12:02,London Camden,Herman Storjohann,"Regular Hot chocolate - 2.20, Regular Chai latte - 2.30",4.5,CARD,1577124085419196
13/04/2025 12:03,London Camden,Linda Bostwick,"Large Iced latte - 2.85, Regular Chai latte - 2.30, Regular Luxury hot chocolate - 2.40, Regular Luxury hot chocolate - 2.40",9.95,CASH,
13/04/2025 12:05,London Camden,Jennifer Swendsen,"Large Iced latte - 2.85, Regular Flavoured latte - Vanilla - 2.55",5.4,CARD,9416941082217634
13/04/2025 12:07,London Camden,Helga Hixon,"Regular Flavoured hot chocolate - Hazelnut - 2.60, Large Flavoured hot chocolate - Hazelnut - 2.90, Large Chai latte - 2.60",8.1,CASH,
13/04/2025 12:09,London Camden,Marya Matthews,"Large Flavoured latte - Vanilla - 2.85, Regular Speciality Tea - Peppermint - 1.30, Regular Iced latte - 2.35, Regular Flavoured hot chocolate - Vanilla - 2.60",9.1,CARD,2548159156957459
