13/04/2025 08:00,London Brixton,Stella Barga,"Large Espresso - 1.80, Large Cappuccino - 2.45",4.25,CASH,
13/04/2025 08:00,London Brixton,Paul Sweet,"Large Speciality Tea - Earl Grey - 1.60, Regular Hot chocolate - 2.20",3.8,CARD,6712114214975341
13/04/2025 08:01,London Brixton,Vickie Ouellette,"Large Hot chocolate - 2.90, Large Iced americano - 2.50, Regular Cappuccino - 2.15, Regular Cappuccino - 2.15, Large Speciality Tea - Earl Grey - 1.60",11.3,CARD,2339556618013913
13/04/2025 08:02,London Brixton,Theresa Roberts,"Regular Hot chocolate - 2.20, Large Speciality Tea - Earl Grey - 1.60, Regular Hot chocolate - 2.20, Regular Hot chocolate - 2.20",8.2,CASH,
13/04/2025 08:03,London Brixton,Ramon Harris,"Large Hot chocolate - 2.90, Regular Frappes - Strawberries & Cream - 2.75, Regular Speciality Tea - Earl Grey - 1.30",6.95,CASH,
13/04/2025 08:04,London Brixton,Ileana Rodriguez,"Regular Speciality Tea - Earl Grey - 1.30, Large Smoothies - Carrot Kick - 2.50",3.8,CARD,3589046442480809
13/04/2025 08:05,London Brixton,Elaine Burchess,"Regular Smoothies - Glowing Greens - 2.00, Large Frappes - Strawberries & Cream - 3.25, Large Hot chocolate - 2.90, Large Hot chocolate - 2.90",11.05,CARD,5901441289888698
13/04/2025 08:06,London Brixton,Michael Smith,"Regular Speciality Tea - Earl Grey - 1.30, Large Speciality Tea - Earl Grey - 1.60, Large Hot chocolate - 2.90, Large Cappuccino - 2.45",8.25,CARD,9626313547733672
13/04/2025 08:07,London Brixton,Neal Wolfe,Regular Hot chocolate - 2.20,2.2,CARD,8777431834855818
13/04/2025 08:08,London Brixton,Robert Miller,Regular Cappuccino - 2.15,2.15,CARD,7552374327085116
13/04/2025 08:09,London Brixton,Diane Bull,"Large Smoothies - Glowing Greens - 2.50, Regular Speciality Tea - Earl Grey - 1.30, Regular Frappes - Strawberries & Cream - 2.75, Large Espresso - 1.80",8.35,CARD,4733596617327494
13/04/2025 08:10,London Brixton,Raymond Hinkle,"Regular Smoothies - Glowing Greens - 2.00, Large Espresso - 1.80, Regular Iced americano - 2.15, Regular Speciality Tea - Earl Grey - 1.30, Large Hot chocolate - 2.90, Large Speciality Tea - Earl Grey - 1.60",11.75,CARD,6516651055631945
13/04/2025 08:11,London Brixton,Laura Mcginity,"Regular Iced americano - 2.15, Regular Espresso - 1.50, Large Iced americano - 2.50",6.15,CASH,
13/04/2025 08:12,London Brixton,Billie Martinez,"Regular Cappuccino - 2.15, Regular Cappuccino - 2.15",4.3,CARD,5016232143628388
13/04/2025 08:13,London Brixton,Larry Bey,"Large Speciality Tea - Earl Grey - 1.60, Large Smoothies - Glowing Greens - 2.50",4.1,CARD,3228833214675334
13/04/2025 08:14,London Brixton,David Fitch,"Regular Frappes - Strawberries & Cream - 2.75, Large Smoothies - Carrot Kick - 2.50, Large Smoothies - Carrot Kick - 2.50",7.75,CASH,
13/04/2025 08:15,London Brixton,Donald Pesso,"Large Smoothies - Carrot Kick - 2.50, Regular Cappuccino - 2.15, Large Hot chocolate - 2.90, Large Cappuccino - 2.45, Regular Iced americano - 2.15",12.15,CARD,7812535509106049
13/04/2025 08:16,London Brixton,Douglas Wysong,"Large Iced americano - 2.50, Large Speciality Tea - Earl Grey - 1.60, Regular Espresso - 1.50",5.6,CARD,7657808036545962
13/04/2025 08:17,London Brixton,Benjamin Sibert,Large Smoothies - Glowing Greens - 2.50,2.5,CARD,9310219739719405
13/04/2025 08:18,London Brixton,Kenneth Young,"Regular Iced americano - 2.15, Large Iced americano - 2.50, Regular Hot chocolate - 2.20, Large Cappuccino - 2.45",9.3,CARD,3551588954347662
13/04/2025 08:19,London Brixton,Elaine Hunt,"Regular Smoothies - Carrot Kick - 2.00, Regular Speciality Tea - Earl Grey - 1.30, Large Cappuccino - 2.45, Large Smoothies - Glowing Greens - 2.50, Large Iced americano - 2.50",10.75,CARD,8824606059207246
13/04/2025 08:20,London Brixton,Chester Sewell,Large Espresso - 1.80,1.8,CASH,
13/04/2025 08:21,London Brixton,Kelley Osborne,Large Smoothies - Glowing Greens - 2.50,2.5,CARD,1042665086476714
13/04/2025 08:22,London Brixton,Logan Victoria,"Large Speciality Tea - Earl Grey - 1.60, Large Espresso - 1.80, Regular Frappes - Strawberries & Cream - 2.75, Regular Espresso - 1.50",7.65,CASH,
13/04/2025 08:23,London Brixton,Harry Roberts,"Large Smoothies - Glowing Greens - 2.50, Regular Frappes - Strawberries & Cream - 2.75, Large Smoothies - Carrot Kick - 2.50, Large Espresso - 1.80, Regular Hot chocolate - 2.20",11.75,CARD,1850263557529239
13/04/2025 08:24,London Brixton,Glen Roys,"Regular Cappuccino - 2.15, Large Speciality Tea - Earl Grey - 1.60, Regular Hot chocolate - 2.20, Regular Espresso - 1.50",7.45,CARD,9205452830114915
13/04/2025 08:25,London Brixton,Paul Velasco,"Regular Smoothies - Glowing Greens - 2.00, Regular Hot chocolate - 2.20, Large Espresso - 1.80, Large Speciality Tea - Earl Grey - 1.60",7.6,CASH,
13/04/2025 08:26,London Brixton,Daniel Hickman,"Regular Espresso - 1.50, Regular Espresso - 1.50, Regular Smoothies - Carrot Kick - 2.00, Regular Smoothies - Glowing Greens - 2.00, Regular Speciality Tea - Earl Grey - 1.30",8.3,CARD,1699621141138704
13/04/2025 08:27,London Brixton,Connie Dube,Large Smoothies - Carrot Kick - 2.50,2.5,CASH,
13/04/2025 08:28,London Brixton,Robert Weber,Regular Iced americano - 2.15,2.15,CASH,
13/04/2025 08:29,London Brixton,Shawn Haynes,Large Iced americano - 2.50,2.5,CARD,6650795583282346
13/04/2025 08:30,London Brixton,Kimberly Reitz,"Regular Iced americano - 2.15, Regular Frappes - Strawberries & Cream - 2.75, Regular Hot chocolate - 2.20, Large Iced americano - 2.50, Large Speciality Tea - Earl Grey - 1.60",11.2,CASH,
13/04/2025 08:31,London Brixton,Tanya Lawhorne,"Large Speciality Tea - Earl Grey - 1.60, Regular Espresso - 1.50, Large Iced americano - 2.50, Regular Speciality Tea - Earl Grey - 1.30, Regular Frappes - Strawberries & Cream - 2.75",9.65,CASH,
13/04/2025 08:32,London Brixton,Charles Dodd,"Regular Frappes - Strawberries & Cream - 2.75, Large Hot chocolate - 2.90, Large Iced americano - 2.50, Large Iced americano - 2.50, Regular Hot chocolate - 2.20",12.85,CARD,3677689662116681
13/04/2025 08:33,London Brixton,Lorna Kelly,Regular Smoothies - Carrot Kick - 2.00,2.0,CARD,2113057051788804
13/04/2025 08:34,London Brixton,Regina King,"Large Smoothies - Glowing Greens - 2.50, Large Smoothies - Glowing Greens - 2.50, Large Smoothies - Carrot Kick - 2.50",7.5,CASH,
13/04/2025 08:35,London Brixton,Regina Brown,Large Hot chocolate - 2.90,2.9,CARD,9598442060407684
13/04/2025 08:36,London Brixton,Francisca Young,"Large Espresso - 1.80, Regular Espresso - 1.50, Large Speciality Tea - Earl Grey - 1.60, Large Iced americano - 2.50",7.4,CASH,
13/04/2025 08:37,London Brixton,Steven Costa,"Regular Iced americano - 2.15, Large Smoothies - Glowing Greens - 2.50, Large Cappuccino - 2.45, Large Smoothies - Glowing Greens - 2.50",9.6,CARD,4400902293593691
13/04/2025 08:38,London Brixton,Sarah Clark,"Large Hot chocolate - 2.90, Large Hot chocolate - 2.90, Regular Hot chocolate - 2.20, Regular Hot chocolate - 2.20",10.2,CARD,7290718935183326
13/04/2025 08:39,London Brixton,Arthur Frye,Regular Hot chocolate - 2.20,2.2,CARD,3201309592300020
13/04/2025 08:40,London Brixton,Carol Knight,Regular Espresso - 1.50,1.5,CARD,5917258172866732
13/04/2025 08:41,London Brixton,Alma Johnson,"Large Hot chocolate - 2.90, Regular Speciality Tea - Earl Grey - 1.30, Large Speciality Tea - Earl Grey - 1.60, Regular Frappes - Strawberries & Cream - 2.75, Large Speciality Tea - Earl Grey - 1.60, Regular Smoothies - Glowing Greens - 2.00",12.15,CARD,5337059327720089
13/04/2025 08:42,London Brixton,Thomas Packwood,Regular Speciality Tea - Earl Grey - 1.30,1.3,CARD,3190715960211338
13/04/2025 08:43,London Brixton,Sue Bustamante,"Regular Smoothies - Carrot Kick - 2.00, Large Cappuccino - 2.45, Large Hot chocolate - 2.90",7.35,CARD,5364641128925989
13/04/2025 08:44,London Brixton,Carolina Pace,"Large Hot chocolate - 2.90, Large Hot chocolate - 2.90, Large Espresso - 1.80",7.6,CARD,9017436669193902
13/04/2025 08:45,London Brixton,Janie Lopez,Regular Frappes - Strawberries & Cream - 2.75,2.75,CASH,
13/04/2025 08:46,London Brixton,Wesley Bodie,"Regular Cappuccino - 2.15, Regular Smoothies - Glowing Greens - 2.00, Regular Espresso - 1.50, Regular Iced americano - 2.15, Regular Smoothies - Carrot Kick - 2.00",9.8,CARD,3753122384565435
13/04/2025 08:47,London Brixton,Michelle Stansberry,Regular Smoothies - Glowing Greens - 2.00,2.0,CARD,8401875016990650
13/04/2025 08:48,London Brixton,Jonathan Lodge,"Large Smoothies - Carrot Kick - 2.50, Regular Hot chocolate - 2.20, Regular Cappuccino - 2.15, Regular Smoothies - Glowing Greens - 2.00",8.85,CARD,1208578474211800
13/04/2025 08:49,London Brixton,Robert Mercer,"Regular Iced americano - 2.15, Regular Hot chocolate - 2.20, Large Smoothies - Carrot Kick - 2.50",6.85,CARD,3709465311915449
13/04/2025 08:50,London Brixton,Anita Cruz,"Large Cappuccino - 2.45, Regular Cappuccino - 2.15, Large Frappes - Strawberries & Cream - 3.25, Regular Cappuccino - 2.15, Regular Cappuccino - 2.15",12.15,CARD,2778449795596387
13/04/2025 08:51,London Brixton,Monte Bellew,Regular Speciality Tea - Earl Grey - 1.30,1.3,CARD,1656860613457756
13/04/2025 08:52,London Brixton,Susan Kiser,"Large Speciality Tea - Earl Grey - 1.60, Regular Iced americano - 2.15, Large Smoothies - Glowing Greens - 2.50, Regular Frappes - Strawberries & Cream - 2.75",9.0,CARD,2809106196408081
13/04/2025 08:53,London Brixton,Sandy Mandolini,"Large Cappuccino - 2.45, Regular Iced americano - 2.15, Large Espresso - 1.80",6.4,CARD,6461102212820018
13/04/2025 08:54,London Brixton,Jackie Hughes,"Regular Smoothies - Carrot Kick - 2.00, Large Smoothies - Carrot Kick - 2.50, Regular Espresso - 1.50, Regular Speciality Tea - Earl Grey - 1.30, Large Espresso - 1.80, Regular Frappes - Strawberries & Cream - 2.75",11.85,CARD,6168423313862427
13/04/2025 08:55,London Brixton,Manuel Wollschlager,"Large Smoothies - Glowing Greens - 2.50, Regular Smoothies - Carrot Kick - 2.00, Regular Cappuccino - 2.15",6.65,CASH,
13/04/2025 08:56,London Brixton,Lenore Key,"Large Espresso - 1.80, Regular Hot chocolate - 2.20, Large Frappes - Strawberries & Cream - 3.25, Large Espresso - 1.80",9.05,CASH,
13/04/2025 08:57,London Brixton,Sandy Pressly,"Large Speciality Tea - Earl Grey - 1.60, Large Hot chocolate - 2.90",4.5,CARD,5058568788669231
13/04/2025 08:58,London Brixton,Larry Pierre,Large Hot chocolate - 2.90,2.9,CARD,7526815653589358
13/04/2025 08:59,London Brixton,Russel Martin,"Large Iced americano - 2.50, Regular Speciality Tea - Earl Grey - 1.30, Large Smoothies - Carrot Kick - 2.50, Large Speciality Tea - Earl Grey - 1.60",7.9,CARD,2408629325919294
13/04/2025 08:59,London Brixton,Margie Battle,Regular Smoothies - Carrot Kick - 2.00,2.0,CARD,1662867632775468
13/04/2025 09:00,London Brixton,Paul Winters,"Regular Iced americano - 2.15, Large Smoothies - Glowing Greens - 2.50, Large Iced americano - 2.50, Large Hot chocolate - 2.90",10.05,CASH,
13/04/2025 09:02,London Brixton,David Jones,"Large Smoothies - Carrot Kick - 2.50, Large Smoothies - Glowing Greens - 2.50, Regular Hot chocolate - 2.20",7.2,CARD,5451845579237146
13/04/2025 09:03,London Brixton,Wilda Thompson,"Large Smoothies - Glowing Greens - 2.50, Regular Speciality Tea - Earl Grey - 1.30, Large Smoothies - Carrot Kick - 2.50, Large Espresso - 1.80",8.1,CASH,
13/04/2025 09:04,London Brixton,Joanne Barker,"Large Frappes - Strawberries & Cream - 3.25, Regular Espresso - 1.50, Regular Speciality Tea - Earl Grey - 1.30, Large Frappes - Strawberries & Cream - 3.25, Regular Cappuccino - 2.15",11.45,CARD,3899704727211661
13/04/2025 09:05,London Brixton,Allen Swiger,Large Hot chocolate - 2.90,2.9,CASH,
13/04/2025 09:06,London Brixton,Michael Weitzel,"Large Iced americano - 2.50, Large Speciality Tea - Earl Grey - 1.60",4.1,CASH,
13/04/2025 09:07,London Brixton,Allan Leo,"Large Smoothies - Glowing Greens - 2.50, Regular Espresso - 1.50, Large Hot chocolate - 2.90, Large Espresso - 1.80, Large Hot chocolate - 2.90",11.6,CASH,
13/04/2025 09:09,London Brixton,Rebecca Mallett,"Large Cappuccino - 2.45, Regular Frappes - Strawberries & Cream - 2.75, Large Frappes - Strawberries & Cream - 3.25, Regular Speciality Tea - Earl Grey - 1.30",9.75,CARD,9826180813924228
