18/04/2025 09:00,London Camden,Betty Sprinkle,"Large Speciality Tea - Peppermint - 1.60, Large Flavoured hot chocolate - Vanilla - 2.90",4.5,CARD,1552111270614197
18/04/2025 09:02,London Camden,Helen Castro,"Regular Flavoured hot chocolate - Hazelnut - 2.60, Large Flavoured hot chocolate - Vanilla - 2.90, Large Luxury hot chocolate - 2.70, Regular Flavoured hot chocolate - Vanilla - 2.60",10.8,CARD,4165545540590741
18/04/2025 09:05,London Camden,Charles Stutz,"Large Flavoured hot chocolate - Hazelnut - 2.90, Regular Hot chocolate - 2.20, Regular Flavoured hot chocolate - Vanilla - 2.60, Large Speciality Tea - Peppermint - 1.60, Regular Luxury hot chocolate - 2.40, Regular Hot chocolate - 2.20",13.9,CASH,
18/04/2025 09:08,London Camden,Lance Volz,"Large Flavoured hot chocolate - Vanilla - 2.90, Regular Iced latte - 2.35",5.25,CARD,2968849114719842
18/04/2025 09:10,London Camden,Helen Hunt,"Regular Hot chocolate - 2.20, Regular Flavoured hot chocolate - Vanilla - 2.60",4.8,CARD,3430125462518403
18/04/2025 09:13,London Camden,John Pierce,"Large Iced latte - 2.85, Regular Chai latte - 2.30, Large Speciality Tea - Peppermint - 1.60, Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Speciality Tea - Peppermint - 1.30, Regular Chai latte - 2.30",12.95,CASH,
18/04/2025 09:16,London Camden,Paula Alexander,Large Hot chocolate - 2.90,2.9,CARD,2922312869514781
18/04/2025 09:19,London Camden,Maya Trejo,Large Speciality Tea - Peppermint - 1.60,1.6,CASH,
18/04/2025 09:21,London Camden,Janice Amedee,"Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Speciality Tea - Peppermint - 1.30",3.9,CARD,4700040811695216
18/04/2025 09:24,London Camden,Stephen Shaughnessy,Regular Hot chocolate - 2.20,2.2,CASH,
18/04/2025 09:27,London Camden,Donald King,"Large Flavoured hot chocolate - Vanilla - 2.90, Regular Flavoured latte - Vanilla - 2.55, Regular Flavoured latte - Vanilla - 2.55, Large Flavoured hot chocolate - Hazelnut - 2.90",10.9,CARD,8734399267538691
18/04/2025 09:29,London Camden,Sarah West,Large Iced latte - 2.85,2.85,CARD,7706449964738495
18/04/2025 09:32,London Camden,Sharlene Register,"Large Speciality Tea - Peppermint - 1.60, Large Flavoured latte - Vanilla - 2.85, Regular Chai latte - 2.30, Large Speciality Tea - Peppermint - 1.60, Large Hot chocolate - 2.90, Regular Flavoured hot chocolate - Vanilla - 2.60",13.85,CASH,
18/04/2025 09:35,London Camden,Miguel Harmon,"Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Iced latte - 2.35, Regular Flavoured latte - Vanilla - 2.55",7.5,CARD,2038885018398373
18/04/2025 09:38,London Camden,Catherine Jolin,"Regular Flavoured latte - Vanilla - 2.55, Large Flavoured latte - Vanilla - 2.85, Regular Chai latte - 2.30, Large Flavoured hot chocolate - Hazelnut - 2.90, Large Flavoured hot chocolate - Vanilla - 2.90, Regular Flavoured hot chocolate - Vanilla - 2.60",16.1,CARD,3324383256790634
18/04/2025 09:40,London Camden,Kevin Warren,"Large Hot chocolate - 2.90, Regular Chai latte - 2.30",5.2,CARD,2427332911973857
18/04/2025 09:43,London Camden,Lisa Burch,Regular Chai latte - 2.30,2.3,CARD,1732204073757714
18/04/2025 09:46,London Camden,Beatrice Scott,Regular Speciality Tea - Peppermint - 1.30,1.3,CARD,8521073224762554
18/04/2025 09:48,London Camden,Ruby Miller,"Large Flavoured latte - Vanilla - 2.85, Large Flavoured hot chocolate - Hazelnut - 2.90",5.75,CASH,
18/04/2025 09:51,London Camden,Joe Duval,Regular Flavoured hot chocolate - Vanilla - 2.60,2.6,CARD,5597705696746484
18/04/2025 09:54,London Camden,Marianne Abadi,Regular Flavoured latte - Vanilla - 2.55,2.55,CASH,
18/04/2025 09:57,London Camden,James Garcia,Regular Flavoured hot chocolate - Hazelnut - 2.60,2.6,CARD,9738190120063648
18/04/2025 09:59,London Camden,Alfonso Schroer,"Large Iced latte - 2.85, Regular Flavoured hot chocolate - Hazelnut - 2.60",5.45,CASH,
18/04/2025 10:02,London Camden,James Gardner,Large Chai latte - 2.60,2.6,CASH,
18/04/2025 10:04,London Camden,Judy Owen,Large Hot chocolate - 2.90,2.9,CARD,8887593610556534
18/04/2025 10:06,London Camden,Patrick Wood,"Regular Chai latte - 2.30, Large Flavoured hot chocolate - Vanilla - 2.90",5.2,CARD,8947965340223474
18/04/2025 10:09,London Camden,Patricia Winchell,"Large Flavoured latte - Vanilla - 2.85, Regular Flavoured hot chocolate - Hazelnut - 2.60",5.45,CARD,6337843679335309
18/04/2025 10:11,London Camden,Joseph Russi,"Regular Speciality Tea - Peppermint - 1.30, Large Flavoured hot chocolate - Vanilla - 2.90, Large Flavoured hot chocolate - Vanilla - 2.90, Large Iced latte - 2.85, Regular Flavoured hot chocolate - Hazelnut - 2.60",12.55,CARD,1922422994596424
18/04/2025 10:13,London Camden,Ronald Fugate,"Large Speciality Tea - Peppermint - 1.60, Regular Flavoured hot chocolate - Vanilla - 2.60",4.2,CARD,3102769347027007
18/04/2025 10:15,London Camden,Deanna Ryder,"Regular Luxury hot chocolate - 2.40, Regular Flavoured latte - Vanilla - 2.55",4.95,CARD,6649587886017792
18/04/2025 10:18,London Camden,Robert Esparza,"Large Flavoured latte - Vanilla - 2.85, Large Hot chocolate - 2.90",5.75,CARD,6077775659919020
18/04/2025 10:20,London Camden,Carol Uhlman,Large Chai latte - 2.60,2.6,CASH,
18/04/2025 10:22,London Camden,Elizabeth Numbers,Regular Flavoured hot chocolate - Vanilla - 2.60,2.6,CASH,
18/04/2025 10:24,London Camden,Helen Worley,"Large Hot chocolate - 2.90, Regular Flavoured hot chocolate - Vanilla - 2.60",5.5,CASH,
18/04/2025 10:26,London Camden,William Rockhill,"Regular Hot chocolate - 2.20, Regular Chai latte - 2.30, Regular Speciality Tea - Peppermint - 1.30, Large Flavoured latte - Vanilla - 2.85",8.65,CASH,
18/04/2025 10:29,London Camden,Chris Bingle,"Regular Flavoured hot chocolate - Hazelnut - 2.60, Large Flavoured latte - Vanilla - 2.85, Regular Luxury hot chocolate - 2.40, Large Flavoured latte - Vanilla - 2.85",10.7,CASH,
18/04/2025 10:31,London Camden,Mary Walton,"Large Flavoured hot chocolate - Hazelnut - 2.90, Large Luxury hot chocolate - 2.70",5.6,CARD,5068755130838152
18/04/2025 10:33,London Camden,Yolando Whitney,"Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Hot chocolate - 2.20, Regular Luxury hot chocolate - 2.40, Large Flavoured hot chocolate - Vanilla - 2.90",10.1,CARD,6533834150921584
18/04/2025 10:35,London Camden,Floyd Dorsett,"Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Luxury hot chocolate - 2.40, Large Luxury hot chocolate - 2.70",7.7,CASH,
18/04/2025 10:37,London Camden,Glen Moran,Regular Flavoured hot chocolate - Hazelnut - 2.60,2.6,CASH,
18/04/2025 10:40,London Camden,Peggy Jones,Large Flavoured latte - Vanilla - 2.85,2.85,CARD,3208560725967536
18/04/2025 10:42,London Camden,Heather Keithley,"Regular Flavoured latte - Vanilla - 2.55, Large Flavoured hot chocolate - Hazelnut - 2.90, Large Hot chocolate - 2.90",8.35,CARD,6922225751369890
18/04/2025 10:44,London Camden,Bryan Franklin,"Regular Luxury hot chocolate - 2.40, Large Luxury hot chocolate - 2.70, Large Flavoured hot chocolate - Vanilla - 2.90",8.0,CARD,1009892952851468
18/04/2025 10:46,London Camden,Marilyn Tregre,"Large Flavoured hot chocolate - Hazelnut - 2.90, Large Iced latte - 2.85",5.75,CASH,
18/04/2025 10:49,London Camden,Alison Das,"Regular Luxury hot chocolate - 2.40, Regular Luxury hot chocolate - 2.40",4.8,CARD,6694048464386894
18/04/2025 10:51,London Camden,Eleanor Foley,Large Speciality Tea - Peppermint - 1.60,1.6,CASH,
