16/04/2025 09:00,London Camden,Ronald Becraft,Large Speciality Tea - Peppermint - 1.60,1.6,CARD,4424048534522378
16/04/2025 09:02,London Camden,Christopher Michels,"Large Flavoured latte - Vanilla - 2.85, Large Hot chocolate - 2.90, Regular Flavoured latte - Vanilla - 2.55",8.3,CARD,3441013406179425
16/04/2025 09:05,London Camden,Erin Niswander,"Regular Speciality Tea - Peppermint - 1.30, Large Hot chocolate - 2.90, Regular Flavoured hot chocolate - Hazelnut - 2.60, Large Flavoured hot chocolate - Vanilla - 2.90",9.7,CARD,6036281706185750
16/04/2025 09:08,London Camden,Dorothy Brooks,Regular Flavoured latte - Vanilla - 2.55,2.55,CARD,8087372986782244
16/04/2025 09:10,London Camden,Karen Nguyen,"Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Chai latte - 2.30, Large Luxury hot chocolate - 2.70",7.6,CASH,
16/04/2025 09:13,London Camden,Edna Prince,"Large Flavoured latte - Vanilla - 2.85, Large Flavoured hot chocolate - Hazelnut - 2.90, Regular Iced latte - 2.35, Regular Flavoured latte - Vanilla - 2.55, Large Flavoured hot chocolate - Hazelnut - 2.90, Regular Speciality Tea - Peppermint - 1.30",14.85,CARD,4696522678396957
16/04/2025 09:16,London Camden,Edwin Robinson,"Large Flavoured hot chocolate - Vanilla - 2.90, Regular Speciality Tea - Peppermint - 1.30, Regular Flavoured latte - Vanilla - 2.55, Large Chai latte - 2.60",9.35,CARD,6983604221298426
16/04/2025 09:19,London Camden,Danica Quear,"Large Hot chocolate - 2.90, Large Flavoured hot chocolate - Vanilla - 2.90, Regular Flavoured latte - Vanilla - 2.55, Large Flavoured hot chocolate - Vanilla - 2.90",11.25,CARD,8877552138391287
16/04/2025 09:21,London Camden,Ryan Jameson,"Large Flavoured latte - Vanilla - 2.85, Large Iced latte - 2.85",5.7,CASH,
16/04/2025 09:24,London Camden,David Horn,Regular Flavoured hot chocolate - Hazelnut - 2.60,2.6,CASH,
16/04/2025 09:27,London Camden,Roderick Guieb,"Regular Hot chocolate - 2.20, Large Flavoured hot chocolate - Hazelnut - 2.90, Regular Chai latte - 2.30, Large Flavoured hot chocolate - Hazelnut - 2.90",10.3,CASH,
