14/04/2025 08:00,London Greenwich,Beverly Woods,"Regular Latte - 2.15, Regular Flavoured iced latte - Caramel - 2.75, Large Frappes - Strawberries & Cream - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Regular Frappes - Chocolate Cookie - 2.75",13.65,CARD,6759233489980831
14/04/2025 08:01,London Greenwich,Suzanne Clayton,"Large Flavoured iced latte - Caramel - 3.25, Large Frappes - Strawberries & Cream - 3.25",6.5,CARD,9963393994203466
14/04/2025 08:03,London Greenwich,Keith Powell,"Large Iced americano - 2.50, Large Latte - 2.45, Large Latte - 2.45",7.4,CASH,
14/04/2025 08:05,London Greenwich,Edith Norris,Regular Frappes - Strawberries & Cream - 2.75,2.75,CARD,3787040606940300
14/04/2025 08:07,London Greenwich,Preston Hayes,"Regular Latte - 2.15, Large Frappes - Strawberries & Cream - 3.25",5.4,CARD,3878910503511420
14/04/2025 08:08,London Greenwich,Kenneth Epstein,"Regular Flavoured iced latte - Caramel - 2.75, Regular Frappes - Chocolate Cookie - 2.75, Large Latte - 2.45",7.95,CARD,2610420003922981
14/04/2025 08:10,London Greenwich,Frederick Chin,"Regular Frappes - Strawberries & Cream - 2.75, Large Frappes - Chocolate Cookie - 3.25, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Caramel - 3.25",18.0,CARD,4186459813589840
14/04/2025 08:12,London Greenwich,Anna Ross,"Regular Latte - 2.15, Regular Latte - 2.15, Large Frappes - Chocolate Cookie - 3.25, Large Latte - 2.45, Large Iced americano - 2.50",12.5,CARD,7165153330256255
14/04/2025 08:14,London Greenwich,Dolores Seever,"Large Frappes - Chocolate Cookie - 3.25, Regular Iced americano - 2.15, Large Iced americano - 2.50",7.9,CARD,4112587231696198
14/04/2025 08:15,London Greenwich,Carl Mcfadden,"Regular Iced americano - 2.15, Regular Frappes - Chocolate Cookie - 2.75, Large Iced americano - 2.50, Large Iced americano - 2.50",9.9,CASH,
14/04/2025 08:17,London Greenwich,Shawn Ramirez,"Large Frappes - Chocolate Cookie - 3.25, Large Frappes - Strawberries & Cream - 3.25, Large Iced americano - 2.50, Large Flavoured iced latte - Caramel - 3.25",12.25,CARD,7832440772779689
14/04/2025 08:19,London Greenwich,Thomas Arch,"Large Iced americano - 2.50, Large Iced americano - 2.50, Regular Latte - 2.15, Regular Flavoured iced latte - Caramel - 2.75",9.9,CARD,5634845531003152
14/04/2025 08:21,London Greenwich,Angela Peterson,"Regular Iced americano - 2.15, Large Flavoured iced latte - Caramel - 3.25, Regular Latte - 2.15, Large Frappes - Strawberries & Cream - 3.25, Regular Latte - 2.15, Large Flavoured iced latte - Caramel - 3.25",16.2,CARD,1448585401661231
14/04/2025 08:22,London Greenwich,Michael Campbell,"Regular Flavoured iced latte - Caramel - 2.75, Large Frappes - Strawberries & Cream - 3.25, Regular Latte - 2.15",8.15,CARD,3233121903460099
